Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774150156,10000,,Aggregated,1128.777778,1094.888889,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10234,9921,2600.0,2282.318880357836,7.084750002832152,6562.94220899872,61.81483290990815
1774150157,10000,,Aggregated,1128.777778,1094.888889,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10234,9921,2600.0,2282.318880357836,7.084750002832152,6562.94220899872,61.81483290990815
1774150158,10000,,Aggregated,1023.300000,992.100000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10236,9922,2600.0,2281.876073238091,7.084750002832152,6562.94220899872,62.18884329816335
1774150159,10000,,Aggregated,904.500000,887.600000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10239,9924,2600.0,2281.2156786589603,7.084750002832152,6562.94220899872,62.33206367809356
1774150160,10000,,Aggregated,772.800000,755.900000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10245,9924,2600.0,2279.9126772937143,7.084750002832152,6562.94220899872,62.67359687652513
1774150161,10000,,Aggregated,659.200000,643.400000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10249,9924,2600.0,2279.0276532058842,7.084750002832152,6562.94220899872,62.853936969460435
1774150162,10000,,Aggregated,603.100000,586.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10255,9924,2600.0,2277.703570827315,6.917958999110851,6562.94220899872,63.06426133593369
1774150163,10000,,Aggregated,408.100000,391.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10263,9924,2600.0,2275.943247945835,6.917958999110851,6562.94220899872,63.75280132514859
1774150164,10000,,Aggregated,315.600000,298.900000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10267,9926,2600.0,2275.0630889704007,6.917958999110851,6562.94220899872,63.759033797603976
1774150165,10000,,Aggregated,207.200000,196.700000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10276,9928,2600.0,2273.084446148803,6.917958999110851,6562.94220899872,63.88546126897626
1774150166,10000,,Aggregated,10.600000,7.000000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10283,9929,2600.0,2271.5516070619583,6.917958999110851,6562.94220899872,64.01555966157736
1774150167,10000,,Aggregated,8.500000,4.900000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10288,9929,2600.0,2270.4555550197433,6.917958999110851,6562.94220899872,64.10867029548989
1774150168,10000,,Aggregated,4.700000,0.700000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10292,9930,2600.0,2269.581392914606,6.917958999110851,6562.94220899872,64.15691799455888
1774150169,10000,,Aggregated,5.100000,0.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10300,9932,2600.0,2267.839307431469,6.217750000359956,6562.94220899872,64.4152427184466
1774150170,10000,,Aggregated,5.600000,0.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10304,9932,2600.0,2266.966279729728,6.217750000359956,6562.94220899872,64.83588897515529
1774150171,10000,,Aggregated,5.800000,0.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10319,9932,2600.0,2263.697479952138,6.217750000359956,6562.94220899872,65.20476790386665
1774150172,10000,,Aggregated,6.000000,0.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10323,9934,2600.0,2262.825354407063,6.217750000359956,6562.94220899872,65.59304465756078
1774150173,10000,,Aggregated,6.400000,0.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10332,9934,2600.0,2260.8668486823567,4.645375003747176,6562.94220899872,66.38753387533875
1774150174,10000,,Aggregated,6.900000,1.000000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10343,9935,2600.0,2258.479205839997,4.645375003747176,6562.94220899872,67.43488349608431
1774150175,10000,,Aggregated,6.500000,1.000000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10352,9935,2600.0,2256.5230073899816,4.50204099615803,6562.94220899872,67.62867078825347
1774150176,10000,,Aggregated,7.000000,1.100000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10361,9935,2600.0,2254.5780338692302,4.50204099615803,6562.94220899872,67.77357397934563
1774150177,10000,,Aggregated,7.400000,0.700000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10366,9936,2600.0,2253.499804915405,4.50204099615803,6562.94220899872,67.90285548909898
1774150178,10000,,Aggregated,7.700000,0.700000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10372,9936,2600.0,2252.208222333696,4.50204099615803,6562.94220899872,68.15300809872734
1774150179,10000,,Aggregated,7.900000,0.700000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10389,9938,2600.0,2248.550463266831,4.50204099615803,6562.94220899872,69.23861776879392
1774150180,10000,,Aggregated,7.800000,0.600000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10406,9939,2600.0,2244.899527909102,3.8462090014945716,6562.94220899872,69.77974245627523
1774150181,10000,,Aggregated,8.200000,0.500000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10417,9941,2600.0,2242.544173599034,3.8462090014945716,6562.94220899872,70.04463857156571
1774150182,10000,,Aggregated,9.000000,0.600000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10424,9944,2600.0,2241.0461744818826,3.8462090014945716,6562.94220899872,70.07636224098235
1774150183,10000,,Aggregated,9.900000,0.800000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10436,9946,2600.0,2238.4835246907965,3.8462090014945716,6562.94220899872,70.676408585665
1774150184,10000,,Aggregated,9.800000,0.700000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10441,9946,2600.0,2237.4192166624994,3.8462090014945716,6562.94220899872,71.02911598505891
1774150185,10000,,Aggregated,10.600000,1.200000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10451,9947,2600.0,2235.291708250134,3.8462090014945716,6562.94220899872,71.9113003540331
1774150186,10000,,Aggregated,10.400000,1.100000,2600,2900,3100,3200,3800,4000,4600,4700,6600,6600,6600,10459,9952,2600.0,2233.5910786966383,3.8462090014945716,6562.94220899872,72.45252892245912
1774150187,10000,,Aggregated,9.800000,1.200000,2600,2900,3100,3200,3700,4000,4600,4700,6600,6600,6600,10467,9955,2600.0,2231.8946943255114,3.8462090014945716,6562.94220899872,73.05101748351963
1774150188,10000,,Aggregated,9.800000,1.400000,2600,2900,3100,3200,3700,4000,4600,4700,6600,6600,6600,10480,9960,2600.0,2229.1436028552603,3.8462090014945716,6562.94220899872,73.32614503816794
1774150189,10000,,Aggregated,9.800000,1.700000,2600,2900,3100,3200,3700,4000,4600,4700,6600,6600,6600,10490,9964,2600.0,2227.035539200678,3.8462090014945716,6562.94220899872,73.5003813155386
1774150190,10000,,Aggregated,10.300000,2.200000,2600,2900,3100,3200,3700,4000,4600,4700,6600,6600,6600,10496,9965,2600.0,2225.7683734641887,3.8462090014945716,6562.94220899872,73.82364710365853
1774150191,10000,,Aggregated,10.700000,2.600000,2600,2900,3100,3200,3700,4000,4600,4700,6600,6600,6600,10505,9966,2600.0,2223.875366341944,3.8462090014945716,6562.94220899872,74.50851975249881
1774150192,10000,,Aggregated,9.700000,2.600000,2600,2900,3100,3200,3700,4000,4600,4700,6600,6600,6600,10513,9970,2600.0,2222.2279304239637,3.2321660037268884,6562.94220899872,74.56035384761724
1774150193,10000,,Aggregated,9.100000,2.500000,2600,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10524,9975,2600.0,2219.9187808152906,3.2321660037268884,6562.94220899872,75.60851387305208
1774150194,10000,,Aggregated,8.800000,2.700000,2600,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10531,9977,2600.0,2218.4512558406727,3.2321660037268884,6562.94220899872,76.6257715316684
1774150195,10000,,Aggregated,8.300000,2.500000,2600,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10541,9981,2600.0,2216.3573988320964,3.2321660037268884,6562.94220899872,77.15397021155488
1774150196,10000,,Aggregated,8.600000,2.900000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10553,9981,2500.0,2213.852449047676,3.2321660037268884,6562.94220899872,77.50042641902776
1774150197,10000,,Aggregated,8.800000,3.100000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10570,9983,2500.0,2210.3093492241355,2.749083003436681,6562.94220899872,77.91333964049196
1774150198,10000,,Aggregated,8.700000,3.200000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10583,9987,2500.0,2207.6105870310034,2.749083003436681,6562.94220899872,78.7769063592554
1774150199,10000,,Aggregated,9.200000,2.800000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10600,9992,2500.0,2204.0863702680276,2.749083003436681,6562.94220899872,79.32679245283019
1774150200,10000,,Aggregated,9.800000,2.500000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10611,9995,2500.0,2201.815604903599,2.749083003436681,6562.94220899872,79.7318820092357
1774150201,10000,,Aggregated,10.000000,2.500000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10620,9999,2500.0,2199.9583992002904,2.749083003436681,6562.94220899872,79.83757062146893
1774150202,10000,,Aggregated,11.000000,2.800000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10632,10001,2500.0,2197.4930291734486,2.749083003436681,6562.94220899872,80.13581640331076
1774150203,10000,,Aggregated,11.000000,3.000000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10646,10007,2500.0,2194.615597188814,2.749083003436681,6562.94220899872,80.8200263009581
1774150204,10000,,Aggregated,11.500000,3.100000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10659,10010,2500.0,2191.9532498168796,2.749083003436681,6562.94220899872,81.20949432404541
1774150205,10000,,Aggregated,12.100000,3.100000,2500,2900,3100,3200,3700,3900,4600,4700,6600,6600,6600,10664,10013,2500.0,2190.9297528528805,2.749083003436681,6562.94220899872,81.24756189047262
